Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/world/second-trump-presidency-has-un-fearing-its-future-employee-caught-on-camera-reveals,243.3115234375,340,text/html
https://www.foxnews.com/media/ex-obama-adviser-warns-its-very-possible-trump-would-win-election-held-today-says-reporters-too-cocky,229.826171875,336,text/html
https://www.foxnews.com/video/6359758262112,67.4619140625,68,text/html
https://www.foxnews.com/politics/former-president-jimmy-carter-96th-birthday,227.8525390625,337,text/html
https://www.foxnews.com/media/fox-nation-reflects-on-former-president-jimmy-carters-faith-having-an-influence.amp,153.30078125,274,text/html
https://www.foxnews.com/video/6359805306112,73.7001953125,72,text/html
https://www.foxnews.com/video/6359998133112,75.4052734375,75,text/html
https://www.foxnews.com/video/topics/world/scandals,296.3271484375,114,text/html
https://www.foxnews.com/video/6361750572112,68.185546875,70,text/html
https://www.foxnews.com/video/6310745335112,66.5556640625,68,text/html
https://www.foxnews.com/video/6313417887112,71.2919921875,66,text/html
https://www.foxnews.com/video/topics/newsedge/politics,296.3759765625,114,text/html
https://www.foxnews.com/video/6310745827112,70.76953125,66,text/html
https://www.foxnews.com/video/6362269733112,74.265625,72,text/html
https://www.foxnews.com/video/6310748135112,70.380859375,66,text/html
https://www.foxnews.com/video/6362515455112,65.5380859375,65,text/html
https://www.foxnews.com/video/6355083283112,74.390625,72,text/html
https://www.foxnews.com/shows/life-liberty-levin,225.3359375,355,text/html
https://www.foxnews.com/video/6310748619112,70.439453125,66,text/html
https://www.foxnews.com/video/6310798480112,65.7421875,66,text/html
https://www.foxnews.com/video/6310800000112,67.587890625,66,text/html
https://www.foxnews.com/video/topics/us/crime/homicide,272.2822265625,114,text/html
https://www.foxnews.com/media/mark-levin-biden-bigoted-racist.amp,153.283203125,269,text/html
https://www.foxnews.com/video/6196668850001,71.6845703125,70,text/html
https://www.foxnews.com/video/topics/us/crime/manhunt,310.388671875,114,text/html
https://www.foxnews.com/video/topics/entertainment/events/in-court,290.927734375,114,text/html
https://www.foxnews.com/media/mark-levin-biden-bigoted-racist.print,101.498046875,74,text/html
https://www.foxnews.com/category/shows/hannity,118.0107421875,351,text/html
https://www.foxnews.com/politics/biden-campaign-return-to-normalcy-some-dems-radical-changes,230.1025390625,335,text/html
https://www.foxnews.com/category/politics/2020-presidential-election,134.361328125,366,text/html
https://www.foxnews.com/politics/trump-harris-toss-up-races-key-swing-states-pennsylvania-georgia-nevada-poll,240.25,335,text/html
https://www.foxnews.com/video/6311426659112,66.0556640625,69,text/html
https://www.foxnews.com/video/6311427819112,68.1337890625,74,text/html
https://www.foxnews.com/opinion/texas-democrat-slavery-comments-dc-trip-leo-terrell,234.3798828125,333,text/html
https://www.foxnews.com/video/topics/person,184.4189453125,114,text/html
https://www.foxnews.com/media/ex-obama-adviser-warns-its-very-possible-trump-would-win-election-held-today-says-reporters-too-cocky.amp,156.322265625,272,text/html
https://www.foxnews.com/politics/harris-voter-enthusiasm-overtakes-trump-after-democratic-convention-poll-finds,235.9853515625,335,text/html
https://www.foxnews.com/opinion/elections-democrats-2022-leo-terrell,255.517578125,332,text/html
https://www.foxnews.com/politics/2024-cash-dash-harris-nearly-triples-trumps-fundraising-last-month,241.6875,336,text/html
https://www.foxnews.com/politics/jimmy-carter-presidency-age-limit,229.54296875,354,text/html
https://www.foxnews.com/video/6362812931112,60.5810546875,65,text/html
https://www.foxnews.com/video/6362729925112,67.5439453125,66,text/html
https://www.foxnews.com/category/us/atlanta,119.1484375,351,text/html
https://www.foxnews.com/video/6362811514112,68.0166015625,65,text/html
https://www.foxnews.com/video/topics/person/barack-obama,224.7685546875,96,text/html
https://www.foxnews.com/politics/former-president-jimmy-carter-96th-birthday.amp,161.8076171875,271,text/html
https://www.foxnews.com/video/topics/politics/executive/national-security,328.62890625,114,text/html
https://www.foxnews.com/video/6196360594001,72.69140625,77,text/html
https://www.foxnews.com/politics/former-president-jimmy-carter-96th-birthday.print,110.7509765625,76,text/html
https://www.foxnews.com/video/topics/politics/state-and-local/elections,328.6103515625,114,text/html
https://www.foxnews.com/entertainment/jimmy-carter-reveals-willie-nelsons-white-house-pot-smoking-pal-one-of-my-sons,225.22265625,347,text/html
https://www.foxnews.com/video/6361466051112,75.6240234375,75,text/html
https://www.foxnews.com/video/6361522642112,65.953125,69,text/html
https://www.foxnews.com/video/6361524192112,67.060546875,70,text/html
https://www.foxnews.com/politics/jimmy-carter-recalls-trailblazing-ginsburg-as-beacon-of-justice,208.2099609375,333,text/html
https://www.foxnews.com/politics/former-obama-official-one-word-answer-asked-retract-attack-hunter-biden-laptop,243.8408203125,345,text/html
https://www.foxnews.com/politics/ex-intel-officials-double-down-signing-patriotic-letter-against-hunter-biden-laptop-woefully-ignorant,270.990234375,348,text/html
https://www.foxnews.com/video/6361522415112,66.8720703125,70,text/html
https://www.foxnews.com/video/6361526945112,69.2431640625,72,text/html
https://www.foxnews.com/video/6361548133112,76.0078125,73,text/html
https://www.foxnews.com/video/6361549720112,68.044921875,73,text/html
https://www.foxnews.com/video/929675979001,65.5439453125,65,text/html
https://www.foxnews.com/video/6361526057112,68.734375,72,text/html
https://www.foxnews.com/video/6140508214001,67.01171875,69,text/html
https://www.foxnews.com/video/topics/us/economy/finance,321.76953125,114,text/html
https://www.foxnews.com/video/6336688947112,72.1875,72,text/html
https://www.foxnews.com/video/topics/world/finance,70.2333984375,66,text/html
https://www.foxnews.com/media/kamala-harris-should-have-been-pushed-harder-bidens-mental-fitness-during-interview-wapo-columnists,236.240234375,334,text/html
https://www.foxnews.com/opinion/elections-democrats-2022-leo-terrell.amp,170.4736328125,271,text/html
https://www.foxnews.com/video/topics/travel/general/airlines,279.671875,114,text/html
https://www.foxnews.com/video/929675996001,65.2138671875,65,text/html
https://www.foxnews.com/video/929675999001,65.28125,65,text/html
https://www.foxnews.com/video/6355660017112,70.294921875,69,text/html
https://www.foxnews.com/politics/harris-voter-enthusiasm-overtakes-trump-after-democratic-convention-poll-finds.amp,155.392578125,270,text/html
https://www.foxnews.com/video/6355678176112,74.6884765625,76,text/html
https://www.foxnews.com/video/6357635994112,67.8935546875,68,text/html
https://www.foxnews.com/video/6355659306112,75.267578125,74,text/html
https://www.foxnews.com/politics/harris-led-office-atf-stonewalling-probe-collusion-anti-gun-group-lawsuit-house-oversight-chair,260.2333984375,348,text/html
https://www.foxnews.com/politics/trump-campaign-says-pro-lifers-give-tacit-endorsement-harris-radical-abortion-position-not-voting,243.3603515625,336,text/html
https://www.foxnews.com/video/6358440484112,75.802734375,76,text/html
https://www.foxnews.com/category/us/crime/drugs,120.1005859375,351,text/html
https://www.foxnews.com/video/6292083195001,72.6298828125,72,text/html
https://www.foxnews.com/video/topics/us/us-regions/southeast,237.1572265625,114,text/html
https://www.foxnews.com/video/6324293593112,75.68359375,75,text/html
https://www.foxnews.com/entertainment/jimmy-carter-reveals-willie-nelsons-white-house-pot-smoking-pal-one-of-my-sons.print,111.11328125,76,text/html
https://www.foxnews.com/entertainment/jimmy-carter-reveals-willie-nelsons-white-house-pot-smoking-pal-one-of-my-sons.amp,154.0625,271,text/html
https://www.foxnews.com/video/topics/us/us-regions/west/washington,293.046875,114,text/html
https://www.foxnews.com/video/topics/us/crime/mass-murder,288.0224609375,114,text/html
https://www.foxnews.com/video/topics/us/education/high-school,301.521484375,114,text/html
https://www.foxnews.com/politics/andy-card-told-bush-9-11-attacks,218.2958984375,332,text/html
https://www.foxnews.com/politics/president-jimmy-carter-hospitalized-for-procedure-to-reduce-pressure-on-brain-after-recent-fall,212.6220703125,331,text/html
https://www.foxnews.com/video/topics/entertainment/events,311.4853515625,114,text/html
https://www.foxnews.com/category/person/willie-nelson,121.818359375,351,text/html
https://www.foxnews.com/video/topics/us/us-regions/southeast/georgia,274.2314453125,114,text/html
https://www.foxnews.com/us/ruth-bader-ginsburg-dies-at-87,273.2080078125,336,text/html
https://www.foxnews.com/politics/ruth-bader-ginsburg-5-key-quotes,269.3369140625,337,text/html
https://www.foxnews.com/video/topics/special,294.6796875,112,text/html
https://www.foxnews.com/video/6318608515112,71.7666015625,72,text/html
https://www.foxnews.com/video/6349375254112,73.345703125,70,text/html
https://www.foxnews.com/video/4348164166001,65.0751953125,66,text/html
https://www.foxnews.com/video/6349122670112,75.5693359375,71,text/html
https://www.foxnews.com/video/6349383922112,73.41796875,68,text/html
https://www.foxnews.com/video/4339775698001,66.91796875,66,text/html
https://www.foxnews.com/video/6349378817112,76.169921875,71,text/html
https://www.foxnews.com/video/6318930803112,72.7734375,76,text/html
https://www.foxnews.com/politics/ex-intel-officials-double-down-signing-patriotic-letter-against-hunter-biden-laptop-woefully-ignorant.amp,186.03515625,277,text/html
https://www.foxnews.com/video/topics/person/nancy-pelosi,288.0283203125,114,text/html
https://www.foxnews.com/video/6351582778112,70.4287109375,74,text/html
https://www.foxnews.com/video/6349779483112,73.4609375,71,text/html
https://www.foxnews.com/video/topics/shows/the-five,341.26953125,114,text/html
https://www.foxnews.com/video/6350970798112,71.546875,68,text/html
https://www.foxnews.com/video/6355727705112,67.365234375,69,text/html
https://www.foxnews.com/video/6355388435112,66.2529296875,67,text/html
https://www.foxnews.com/video/6351599279112,73.39453125,71,text/html
https://www.foxnews.com/video/6351089997112,72.0576171875,71,text/html
https://www.foxnews.com/video/topics/person/kevin-mccarthy,323.7431640625,114,text/html
https://www.foxnews.com/video/6351466800112,71.0078125,67,text/html
https://www.foxnews.com/video/6359534715112,65.2822265625,69,text/html
https://www.foxnews.com/video/6338260677112,70.767578125,68,text/html
https://www.foxnews.com/video/6359808453112,65.6357421875,70,text/html
https://www.foxnews.com/video/topics/politics/state-and-local,307.8681640625,114,text/html
https://www.foxnews.com/video/6345567773112,72.119140625,69,text/html
https://www.foxnews.com/video/topics/politics/state-and-local/cities,329.328125,114,text/html
https://www.foxnews.com/video/6096746088001,68.7666015625,67,text/html
https://www.foxnews.com/politics/president-jimmy-carter-hospitalized-for-procedure-to-reduce-pressure-on-brain-after-recent-fall.print,105.0712890625,70,text/html
https://www.foxnews.com/politics/president-jimmy-carter-hospitalized-for-procedure-to-reduce-pressure-on-brain-after-recent-fall.amp,147.658203125,265,text/html
https://www.foxnews.com/politics/ruth-bader-ginsburg-5-key-quotes.print,161.5810546875,76,text/html
https://www.foxnews.com/media/chris-wallace-reflects-9-11-open-wound,206.6904296875,328,text/html
https://www.foxnews.com/politics/andy-card-told-bush-9-11-attacks.amp,151.9169921875,266,text/html
https://www.foxnews.com/politics/jimmy-carter-stitches-fall-georgia-home,216.1123046875,334,text/html
https://www.foxnews.com/politics/ruth-bader-ginsburg-5-key-quotes.amp,161.1435546875,271,text/html
https://www.foxnews.com/us/supreme-court-justice-ruth-bader-ginsburg-says-kavanaugh-helped-boost-number-of-female-law-clerks-on-court,223.98828125,335,text/html
https://www.foxnews.com/video/topics/politics/house-of-representatives,331.1982421875,114,text/html
https://www.foxnews.com/us/ruth-bader-ginsburg-dies-at-87.amp,201.9111328125,275,text/html
https://www.foxnews.com/video/topics/lifestyle,248.23046875,114,text/html
https://www.foxnews.com/politics/ruth-bader-ginsburg-released-from-hospital-after-infection,210.3876953125,331,text/html
https://www.foxnews.com/politics/justice-ginsburg-decries-washington-dysfunction-as-impeachment-trial-rages,230.9697265625,335,text/html
https://www.foxnews.com/politics/era-equal-rights-amendment-what-to-know,227.427734375,336,text/html
https://www.foxnews.com/video/6358337510112,74.8544921875,76,text/html
https://www.foxnews.com/politics/ruth-bader-ginsburg-blocks-release-trump-financial-records,211.1611328125,334,text/html
https://www.foxnews.com/video/6324021976112,72.3154296875,72,text/html
https://www.foxnews.com/video/6323098957112,72.263671875,71,text/html
https://www.foxnews.com/video/topics/us/disasters/transportation,245.40625,114,text/html
https://www.foxnews.com/video/6324116737112,72.416015625,71,text/html
https://www.foxnews.com/video/6362131657112,74.169921875,74,text/html
https://www.foxnews.com/video/6331459071112,64.5078125,67,text/html
https://www.foxnews.com/video/6362179431112,76.01171875,74,text/html
https://www.foxnews.com/video/6362131584112,75.1376953125,73,text/html
https://www.foxnews.com/video/6338549518112,68.8427734375,72,text/html
https://www.foxnews.com/video/6338721066112,73.7998046875,71,text/html
https://www.foxnews.com/video/6338743083112,74.6611328125,76,text/html
https://www.foxnews.com/video/6338747286112,75.7373046875,78,text/html
https://www.foxnews.com/video/6327853062112,73.478515625,72,text/html
https://www.foxnews.com/video/6338749129112,71.8203125,74,text/html
https://www.foxnews.com/video/6338751851112,71.6103515625,73,text/html
https://www.foxnews.com/video/6309328443112,72.8828125,72,text/html
